city,subcity,restaurant,rating,rating count,cost,cuisine,food_category,rating_category,cost_category,cuisine_count
chennai,avadi,tasteen,4.3,50,200,biryani,non veg,very high,Budget-Friendly,2
chennai,avadi,tasteen,4.3,50,200,chinese,non veg,very high,Budget-Friendly,2
chennai,avadi,arcot nawab biriyani,4.1,10,200,biryani,non veg,very high,Budget-Friendly,1
chennai,avadi,joker chinese & arabian,4.1,10,200,chinese,veg,very high,Budget-Friendly,2
chennai,avadi,joker chinese & arabian,4.1,10,200,indian,veg,very high,Budget-Friendly,2
chennai,avadi,chettinese,4.1,10,400,chinese,non veg,very high,Budget-Friendly,2
chennai,avadi,chettinese,4.1,10,400,biryani,non veg,very high,Budget-Friendly,2
chennai,avadi,the good bowl,4.0,50,400,north indian,non veg,high,Budget-Friendly,2
chennai,avadi,the good bowl,4.0,50,400,punjabi,non veg,high,Budget-Friendly,2
chennai,avadi,smiley,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,avadi,smiley,4.1,10,200,beverages,non veg,very high,Budget-Friendly,2
chennai,avadi,ck's bakery,4.0,20,150,bakery,non veg,high,Budget-Friendly,1
chennai,avadi,cake waves (pattabiram),4.3,20,500,desserts,non veg,very high,Standard Dining,1
chennai,avadi,90s kids restaurant,4.1,10,250,north indian,non veg,very high,Budget-Friendly,2
chennai,avadi,90s kids restaurant,4.1,10,250,south indian,non veg,very high,Budget-Friendly,2
chennai,avadi,kannan hotel,4.1,10,300,chinese,non veg,very high,Budget-Friendly,2
chennai,avadi,kannan hotel,4.1,10,300,north indian,non veg,very high,Budget-Friendly,2
chennai,avadi,akka mess,4.1,10,100,south indian,non veg,very high,Budget-Friendly,2
chennai,avadi,akka mess,4.1,10,100,home food,non veg,very high,Budget-Friendly,2
chennai,avadi,a2b veg,4.3,1000,300,south indian,veg,very high,Budget-Friendly,2
chennai,avadi,a2b veg,4.3,1000,300,north indian,veg,very high,Budget-Friendly,2
chennai,avadi,arcot biriyani,3.6,100,350,biryani,non veg,high,Budget-Friendly,1
chennai,avadi,mammas kitchen,3.5,20,400,beverages,veg,high,Budget-Friendly,2
chennai,avadi,mammas kitchen,3.5,20,400,snacks,veg,high,Budget-Friendly,2
chennai,avadi,mandarin oak- the heavenly chinese,3.5,50,350,chinese,non veg,high,Budget-Friendly,2
chennai,avadi,mandarin oak- the heavenly chinese,3.5,50,350,asian,non veg,high,Budget-Friendly,2
chennai,avadi,sri devi's food court,4.2,20,300,south indian,veg,very high,Budget-Friendly,2
chennai,avadi,sri devi's food court,4.2,20,300,beverages,veg,very high,Budget-Friendly,2
chennai,avadi,casa mia restaurant,4.1,10,300,seafood,non veg,very high,Budget-Friendly,2
chennai,avadi,casa mia restaurant,4.1,10,300,chinese,non veg,very high,Budget-Friendly,2
chennai,avadi,mr faddey burgers,4.1,10,200,burgers,non veg,very high,Budget-Friendly,2
chennai,avadi,mr faddey burgers,4.1,10,200,snacks,non veg,very high,Budget-Friendly,2
chennai,avadi,chat kar chats,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,avadi,chat kar chats,4.1,10,200,snacks,non veg,very high,Budget-Friendly,2
chennai,avadi,dharbar sbs shawarma,4.1,10,200,arabian,non veg,very high,Budget-Friendly,1
chennai,avadi,zingrille,3.5,20,350,arabian,non veg,high,Budget-Friendly,2
chennai,avadi,zingrille,3.5,20,350,barbecue,non veg,high,Budget-Friendly,2
chennai,avadi,iniyas,4.1,10,200,snacks,veg,very high,Budget-Friendly,2
chennai,avadi,iniyas,4.1,10,200,chaat,veg,very high,Budget-Friendly,2
chennai,avadi,homely kitchen,4.1,10,200,biryani,non veg,very high,Budget-Friendly,2
chennai,avadi,homely kitchen,4.1,10,200,north indian,non veg,very high,Budget-Friendly,2
chennai,avadi,the pizza kitchen,4.1,10,350,pizzas,veg,very high,Budget-Friendly,2
chennai,avadi,the pizza kitchen,4.1,10,350,burgers,veg,very high,Budget-Friendly,2
chennai,avadi,the biryani life,3.6,50,250,biryani,non veg,high,Budget-Friendly,2
chennai,avadi,the biryani life,3.6,50,250,hyderabadi,non veg,high,Budget-Friendly,2
chennai,avadi,g e bethlehem multi cafe,4.1,10,200,indian,veg,very high,Budget-Friendly,1
chennai,avadi,shawarma inn,3.8,20,200,pizzas,non veg,high,Budget-Friendly,2
chennai,avadi,shawarma inn,3.8,20,200,arabian,non veg,high,Budget-Friendly,2
chennai,avadi,hotel gopal,4.3,100,300,south indian,veg,very high,Budget-Friendly,2
chennai,avadi,hotel gopal,4.3,100,300,chaat,veg,very high,Budget-Friendly,2
chennai,avadi,hotel virumandi vilas,3.7,20,600,north indian,non veg,high,Standard Dining,2
chennai,avadi,hotel virumandi vilas,3.7,20,600,south indian,non veg,high,Standard Dining,2
chennai,avadi,tea time,4.0,50,50,beverages,non veg,high,Budget-Friendly,1
chennai,avadi,nalabagamm,3.7,50,400,north indian,non veg,high,Budget-Friendly,2
chennai,avadi,nalabagamm,3.7,50,400,chinese,non veg,high,Budget-Friendly,2
chennai,avadi,ayyaar bawan sweets & restaurant,4.3,50,500,south indian,veg,very high,Standard Dining,1
chennai,avadi,b3 bytes biryani beverages,4.1,10,400,biryani,non veg,very high,Budget-Friendly,2
chennai,avadi,b3 bytes biryani beverages,4.1,10,400,beverages,non veg,very high,Budget-Friendly,2
chennai,avadi,mr.chick,4.1,50,450,fast food,non veg,very high,Budget-Friendly,2
chennai,avadi,mr.chick,4.1,50,450,chinese,non veg,very high,Budget-Friendly,2
chennai,avadi,day night restaurant,4.3,50,200,chinese,non veg,very high,Budget-Friendly,2
chennai,avadi,day night restaurant,4.3,50,200,grill,non veg,very high,Budget-Friendly,2
chennai,avadi,tea makes everything better,4.1,10,200,beverages,non veg,very high,Budget-Friendly,2
chennai,avadi,tea makes everything better,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,avadi,shawarma crime,4.1,10,250,arabian,non veg,very high,Budget-Friendly,2
chennai,avadi,shawarma crime,4.1,10,250,kebabs,non veg,very high,Budget-Friendly,2
chennai,avadi,elite restaurant,4.2,500,450,andhra,non veg,very high,Budget-Friendly,2
chennai,avadi,elite restaurant,4.2,500,450,biryani,non veg,very high,Budget-Friendly,2
chennai,avadi,classic chat,3.9,20,300,chinese,veg,high,Budget-Friendly,2
chennai,avadi,classic chat,3.9,20,300,chaat,veg,high,Budget-Friendly,2
chennai,avadi,mammu pizza & burger,4.1,10,300,snacks,non veg,very high,Budget-Friendly,1
chennai,avadi,zwarma - the shawarma makers,3.6,20,200,arabian,non veg,high,Budget-Friendly,1
chennai,avadi,jallikattu biriyani,4.1,10,400,biryani,non veg,very high,Budget-Friendly,2
chennai,avadi,jallikattu biriyani,4.1,10,400,indian,non veg,very high,Budget-Friendly,2
chennai,avadi,little white restaurant,4.1,10,150,chinese,non veg,very high,Budget-Friendly,2
chennai,avadi,little white restaurant,4.1,10,150,south indian,non veg,very high,Budget-Friendly,2
chennai,avadi,ayyaar bawan sweets & bakery,4.1,20,300,south indian,veg,very high,Budget-Friendly,2
chennai,avadi,ayyaar bawan sweets & bakery,4.1,20,300,snacks,veg,very high,Budget-Friendly,2
chennai,avadi,the chef,4.1,10,300,chinese,non veg,very high,Budget-Friendly,2
chennai,avadi,the chef,4.1,10,300,desserts,non veg,very high,Budget-Friendly,2
chennai,avadi,hotel veluthukattu biriyani,4.1,10,300,biryani,non veg,very high,Budget-Friendly,2
chennai,avadi,hotel veluthukattu biriyani,4.1,10,300,chinese,non veg,very high,Budget-Friendly,2
chennai,avadi,k4 kitchen,4.1,10,200,south indian,veg,very high,Budget-Friendly,1
chennai,avadi,venu fast food,3.2,20,150,street food,non veg,high,Budget-Friendly,1
chennai,avadi,waffle & shake,4.1,10,500,waffle,veg,very high,Standard Dining,2
chennai,avadi,waffle & shake,4.1,10,500,beverages,veg,very high,Standard Dining,2
chennai,avadi,zing wing restaurant,3.7,50,350,chinese,non veg,high,Budget-Friendly,1
chennai,avadi,friends hotel,4.1,10,200,indian,non veg,very high,Budget-Friendly,1
chennai,avadi,al modern restaurant,3.5,100,450,biryani,non veg,high,Budget-Friendly,2
chennai,avadi,al modern restaurant,3.5,100,450,north indian,non veg,high,Budget-Friendly,2
chennai,avadi,the cake world,3.8,50,300,bakery,non veg,high,Budget-Friendly,1
chennai,avadi,lassi shop,3.8,100,100,beverages,non veg,high,Budget-Friendly,1
chennai,avadi,home food,4.1,10,150,south indian,non veg,very high,Budget-Friendly,1
chennai,avadi,the grill corner,4.1,10,250,arabian,non veg,very high,Budget-Friendly,1
chennai,avadi,vibal restaurants,4.1,10,200,indian,non veg,very high,Budget-Friendly,1
chennai,avadi,jingle bells,4.1,10,200,fast food,veg,very high,Budget-Friendly,2
chennai,avadi,jingle bells,4.1,10,200,pizzas,veg,very high,Budget-Friendly,2
chennai,avadi,burgerszone,4.1,10,199,pizzas,non veg,very high,Budget-Friendly,1
chennai,avadi,tea master,4.1,10,300,south indian,veg,very high,Budget-Friendly,2
chennai,avadi,tea master,4.1,10,300,beverages,veg,very high,Budget-Friendly,2
chennai,avadi,hotel manna,4.1,10,350,chinese,non veg,very high,Budget-Friendly,1
chennai,avadi,cafe de eva,4.3,20,300,pizzas,non veg,very high,Budget-Friendly,2
chennai,avadi,cafe de eva,4.3,20,300,pastas,non veg,very high,Budget-Friendly,2
chennai,avadi,ss hyderabad briyani,4.3,1000,300,biryani,non veg,very high,Budget-Friendly,2
chennai,avadi,ss hyderabad briyani,4.3,1000,300,chinese,non veg,very high,Budget-Friendly,2
chennai,avadi,amma biriyani,4.2,20,210,biryani,non veg,very high,Budget-Friendly,2
chennai,avadi,amma biriyani,4.2,20,210,chinese,non veg,very high,Budget-Friendly,2
chennai,avadi,muru milk shake,4.1,10,150,fast food,non veg,very high,Budget-Friendly,2
chennai,avadi,muru milk shake,4.1,10,150,snacks,non veg,very high,Budget-Friendly,2
chennai,avadi,foodies alight,4.1,10,300,snacks,non veg,very high,Budget-Friendly,2
chennai,avadi,foodies alight,4.1,10,300,pizzas,non veg,very high,Budget-Friendly,2
chennai,avadi,kadher bhai biryani,4.0,500,400,biryani,non veg,high,Budget-Friendly,2
chennai,avadi,kadher bhai biryani,4.0,500,400,chinese,non veg,high,Budget-Friendly,2
chennai,avadi,super cool drinks,3.8,20,300,beverages,veg,high,Budget-Friendly,1
chennai,avadi,cafe de bistro,4.1,10,200,italian,non veg,very high,Budget-Friendly,2
chennai,avadi,cafe de bistro,4.1,10,200,beverages,non veg,very high,Budget-Friendly,2
chennai,avadi,zwarma,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,avadi,zwarma,4.1,10,200,italian,non veg,very high,Budget-Friendly,2
chennai,avadi,madras bhai kadai biryani,4.1,10,350,biryani,non veg,very high,Budget-Friendly,2
chennai,avadi,madras bhai kadai biryani,4.1,10,350,north indian,non veg,very high,Budget-Friendly,2
chennai,porur,mla biriyani,4.1,10,250,biryani,non veg,very high,Budget-Friendly,2
chennai,porur,mla biriyani,4.1,10,250,south indian,non veg,very high,Budget-Friendly,2
chennai,porur,rishi fastfood,4.1,10,150,chinese,non veg,very high,Budget-Friendly,2
chennai,porur,rishi fastfood,4.1,10,150,biryani,non veg,very high,Budget-Friendly,2
chennai,porur,jallikattu biriyani,4.1,10,400,biryani,non veg,very high,Budget-Friendly,1
chennai,porur,kings paradise,4.1,10,150,burgers,non veg,very high,Budget-Friendly,2
chennai,porur,kings paradise,4.1,10,150,fast food,non veg,very high,Budget-Friendly,2
chennai,porur,twist roll,4.1,10,250,pizzas,veg,very high,Budget-Friendly,2
chennai,porur,twist roll,4.1,10,250,snacks,veg,very high,Budget-Friendly,2
chennai,porur,oryx,4.1,10,200,chinese,non veg,very high,Budget-Friendly,2
chennai,porur,oryx,4.1,10,200,arabian,non veg,very high,Budget-Friendly,2
chennai,porur,chettinese,4.1,10,400,chinese,non veg,very high,Budget-Friendly,2
chennai,porur,chettinese,4.1,10,400,biryani,non veg,very high,Budget-Friendly,2
chennai,porur,pizza square,4.1,10,200,pizzas,non veg,very high,Budget-Friendly,2
chennai,porur,pizza square,4.1,10,200,combo,non veg,very high,Budget-Friendly,2
chennai,porur,the bvk biryani (bai veetu kalyanam),4.1,10,550,biryani,non veg,very high,Standard Dining,2
chennai,porur,the bvk biryani (bai veetu kalyanam),4.1,10,550,indian,non veg,very high,Standard Dining,2
chennai,porur,nipun foody thoughts,4.1,10,300,indian,veg,very high,Budget-Friendly,1
chennai,porur,juice hub,4.1,10,100,juices,non veg,very high,Budget-Friendly,2
chennai,porur,juice hub,4.1,10,100,beverages,non veg,very high,Budget-Friendly,2
chennai,porur,wrap n roll,4.1,10,199,pizzas,non veg,very high,Budget-Friendly,2
chennai,porur,wrap n roll,4.1,10,199,beverages,non veg,very high,Budget-Friendly,2
chennai,porur,sandwich hub,4.1,10,150,fast food,non veg,very high,Budget-Friendly,2
chennai,porur,sandwich hub,4.1,10,150,beverages,non veg,very high,Budget-Friendly,2
chennai,porur,mumbai vadapav,4.2,100,200,fast food,non veg,very high,Budget-Friendly,1
chennai,porur,namakkal kozhi biryani,4.1,10,200,south indian,non veg,very high,Budget-Friendly,2
chennai,porur,namakkal kozhi biryani,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,porur,bismilla biryani  juice world,4.1,10,250,indian,non veg,very high,Budget-Friendly,2
chennai,porur,bismilla biryani  juice world,4.1,10,250,chinese,non veg,very high,Budget-Friendly,2
chennai,porur,cloud corner,4.1,10,400,north eastern,veg,very high,Budget-Friendly,2
chennai,porur,cloud corner,4.1,10,400,chinese,veg,very high,Budget-Friendly,2
chennai,porur,bihari dhabha,3.8,50,250,chinese,non veg,high,Budget-Friendly,2
chennai,porur,bihari dhabha,3.8,50,250,north indian,non veg,high,Budget-Friendly,2
chennai,porur,arabian shawarma corner,3.0,20,200,arabian,non veg,medium,Budget-Friendly,2
chennai,porur,arabian shawarma corner,3.0,20,200,snacks,non veg,medium,Budget-Friendly,2
chennai,porur,elite delight biryani,4.1,10,300,biryani,non veg,very high,Budget-Friendly,2
chennai,porur,elite delight biryani,4.1,10,300,fast food,non veg,very high,Budget-Friendly,2
chennai,porur,wonder wrap,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,porur,wonder wrap,4.1,10,200,italian-american,non veg,very high,Budget-Friendly,2
chennai,porur,mr.chef,4.1,10,300,south indian,non veg,very high,Budget-Friendly,2
chennai,porur,mr.chef,4.1,10,300,chinese,non veg,very high,Budget-Friendly,2
chennai,porur,cake square,3.4,20,300,bakery,non veg,high,Budget-Friendly,1
chennai,porur,wow! momo,4.1,500,300,tibetan,veg,very high,Budget-Friendly,2
chennai,porur,wow! momo,4.1,500,300,healthy food,veg,very high,Budget-Friendly,2
chennai,porur,taj biryani house,4.1,10,300,biryani,non veg,very high,Budget-Friendly,2
chennai,porur,taj biryani house,4.1,10,300,chinese,non veg,very high,Budget-Friendly,2
chennai,porur,sri annalakshmi restaurant,4.1,10,250,south indian,veg,very high,Budget-Friendly,2
chennai,porur,sri annalakshmi restaurant,4.1,10,250,indian,veg,very high,Budget-Friendly,2
chennai,porur,al awafi,4.1,10,350,chinese,non veg,very high,Budget-Friendly,2
chennai,porur,al awafi,4.1,10,350,biryani,non veg,very high,Budget-Friendly,2
chennai,porur,jeeva home mades,4.1,10,150,south indian,veg,very high,Budget-Friendly,2
chennai,porur,jeeva home mades,4.1,10,150,healthy food,veg,very high,Budget-Friendly,2
chennai,porur,cafe melange,4.1,10,200,fast food,veg,very high,Budget-Friendly,2
chennai,porur,cafe melange,4.1,10,200,indian,veg,very high,Budget-Friendly,2
chennai,porur,rs brothers chettinad hotel,4.1,10,250,south indian,non veg,very high,Budget-Friendly,2
chennai,porur,rs brothers chettinad hotel,4.1,10,250,chettinad,non veg,very high,Budget-Friendly,2
chennai,porur,dlf food truck,4.1,10,150,fast food,non veg,very high,Budget-Friendly,2
chennai,porur,dlf food truck,4.1,10,150,indian,non veg,very high,Budget-Friendly,2
chennai,porur,aruna's kitchen,4.1,10,150,south indian,veg,very high,Budget-Friendly,2
chennai,porur,aruna's kitchen,4.1,10,150,snacks,veg,very high,Budget-Friendly,2
chennai,porur,alagapuri fast food,4.1,10,300,north indian,non veg,very high,Budget-Friendly,2
chennai,porur,alagapuri fast food,4.1,10,300,south indian,non veg,very high,Budget-Friendly,2
chennai,porur,pit master bbq,4.1,10,400,barbecue,non veg,very high,Budget-Friendly,2
chennai,porur,pit master bbq,4.1,10,400,chinese,non veg,very high,Budget-Friendly,2
chennai,porur,meenatchi iddiyappam's,4.1,10,150,south indian,veg,very high,Budget-Friendly,1
chennai,porur,le smoothie,4.1,10,300,indian,veg,very high,Budget-Friendly,1
chennai,porur,vs foods,4.1,10,150,pizzas,non veg,very high,Budget-Friendly,2
chennai,porur,vs foods,4.1,10,150,beverages,non veg,very high,Budget-Friendly,2
chennai,porur,the cake world,2.9,20,250,desserts,non veg,medium,Budget-Friendly,2
chennai,porur,the cake world,2.9,20,250,beverages,non veg,medium,Budget-Friendly,2
chennai,porur,pizza hut,3.9,100,350,pizzas,non veg,high,Budget-Friendly,1
chennai,porur,cane n roll,4.1,10,300,juices,non veg,very high,Budget-Friendly,2
chennai,porur,cane n roll,4.1,10,300,snacks,non veg,very high,Budget-Friendly,2
chennai,porur,tinga,3.8,20,400,italian,non veg,high,Budget-Friendly,2
chennai,porur,tinga,3.8,20,400,mexican,non veg,high,Budget-Friendly,2
chennai,porur,sn bakery,4.1,10,400,bakery,veg,very high,Budget-Friendly,1
chennai,porur,lassi singh,4.1,10,450,beverages,non veg,very high,Budget-Friendly,2
chennai,porur,lassi singh,4.1,10,450,north indian,non veg,very high,Budget-Friendly,2
chennai,porur,kali karuvattu kulambu home made food,4.1,10,300,south indian,non veg,very high,Budget-Friendly,2
chennai,porur,kali karuvattu kulambu home made food,4.1,10,300,seafood,non veg,very high,Budget-Friendly,2
chennai,porur,the forkfull,4.1,10,300,indian,non veg,very high,Budget-Friendly,1
chennai,porur,uzo sandwich,4.1,10,250,continental,veg,very high,Budget-Friendly,2
chennai,porur,uzo sandwich,4.1,10,250,snacks,veg,very high,Budget-Friendly,2
chennai,porur,al briyani kebab centre,3.5,100,300,biryani,non veg,high,Budget-Friendly,2
chennai,porur,al briyani kebab centre,3.5,100,300,chinese,non veg,high,Budget-Friendly,2
chennai,porur,d.a. brothers food corner,4.2,100,350,biryani,non veg,very high,Budget-Friendly,2
chennai,porur,d.a. brothers food corner,4.2,100,350,south indian,non veg,very high,Budget-Friendly,2
chennai,porur,divya  restaurant,4.1,10,400,north indian,non veg,very high,Budget-Friendly,2
chennai,porur,divya  restaurant,4.1,10,400,south indian,non veg,very high,Budget-Friendly,2
chennai,porur,r.k's kitchen,4.1,10,200,indian,non veg,very high,Budget-Friendly,1
chennai,porur,coffee live,3.8,50,200,beverages,veg,high,Budget-Friendly,2
chennai,porur,coffee live,3.8,50,200,desserts,veg,high,Budget-Friendly,2
